zm	PCA 1	PCA 2
other_mature	1.600218895	-0.261647706
other_mature	2.552177393	-0.202988956
other_mature	1.304642758	0.390997563
other_mature	2.435224731	-0.51682624
other_mature	2.353811192	0.700165303
other_mature	3.076237184	0.415469293
other_mature	2.117482405	0.658507506
other_mature	1.461239698	-0.121182983
other_mature	0.702179751	-1.360950854
other_mature	2.062819094	-0.896229295
other_mature	1.985660144	-0.857116323
other_mature	2.588861482	0.731670082
other_mature	3.06907638	1.08613809
other_mature	1.603328912	-0.118013771
other_mature	1.658623883	0.255662379
other_mature	1.475582537	-0.773971546
other_mature	0.073917503	-0.806096881
other_mature	0.138526087	-2.077456203
other_mature	0.555373636	-1.199220785
other_mature	1.371027981	0.527052813
other_mature	2.545275446	1.490030186
other_mature	2.35571793	0.761597584
other_mature	1.256869258	0.014285207
other_mature	1.920018011	0.111023872
other_mature	1.731378217	0.29039798
other_mature	1.675795353	-0.506845149
other_mature	1.367306556	-0.212301667
other_mature	1.986274363	0.322373888
other_mature	2.078866582	0.672753802
other_mature	1.038981291	-0.197002993
other_mature	0.951758086	-0.430218879
other_mature	1.668891807	0.071957811
other_mature	1.436382944	-0.343233188
other_mature	1.189198847	-1.600801552
other_mature	1.881574569	-1.379329821
other_mature	1.443120518	0.084287242
other_mature	1.723728311	0.248424783
other_mature	1.11980771	1.188410303
other_mature	1.650796253	0.752762987
other_mature	0.945883461	-1.05706074
other_mature	1.587557911	-0.250045819
other_mature	1.385379287	-0.445369043
other_mature	1.536497491	-0.55618086
other_mature	1.346170296	-0.165626901
other_mature	1.633279927	0.148879409
other_mature	1.761474387	0.517958357
other_mature	1.285285547	-0.11675007
other_mature	0.878913263	0.702696198
other_mature	2.522436088	0.086637238
other_mature	1.278065721	0.182263029
other_mature	0.913162339	-0.257545685
other_mature	1.780304115	0.40096388
other_mature	1.459708503	-1.840964336
other_mature	1.343549148	-1.806568671
other_mature	1.298001661	-1.899944371
other_mature	1.57563737	-1.737474191
other_mature	1.439368197	-1.752804145
other_mature	1.174742437	-2.178724732
other_mature	1.248808404	-2.066432442
other_mature	1.069999398	-2.012576349
other_mature	1.039478682	-0.636748897
other_mature	2.290450374	0.501781141
other_mature	2.124037179	0.113005926
other_mature	1.721228053	-0.326736534
other_mature	2.074888663	0.62281998
other_mature	1.602249152	-0.707308181
other_mature	1.814820007	-0.982862968
other_mature	1.346205818	0.2436748
other_mature	1.84920633	-0.066772386
other_mature	0.867195246	-1.169529927
other_mature	-0.177820729	-0.091719784
other_mature	0.634667243	-0.781871861
other_mature	0.926838501	-0.489366558
other_mature	-0.99614428	-0.7042236
other_mature	2.058475733	-0.184470418
other_mature	-0.027197302	-0.31449806
other_mature	0.696272923	0.262070325
other_mature	1.497917471	0.351553781
other_mature	0.358252528	-1.805676738
other_mature	-0.166481095	-0.548074411
other_mature	0.889053843	1.006705193
other_mature	0.693392676	0.208349006
other_mature	0.38705973	-1.186657326
other_mature	0.087974759	-0.29183066
other_mature	0.506596194	-0.051438664
other_mature	1.7686215	-0.793677398
other_mature	1.446411321	-0.798201573
other_mature	0.747873918	-1.758578775
other_mature	1.669411693	0.633713066
other_mature	1.917640303	0.259451088
other_mature	2.561176768	-1.655952439
other_mature	1.944123801	-1.582413418
other_mature	0.047697794	-3.278571609
other_mature	2.167334688	-1.489536285
other_mature	2.346138149	-1.327943247
other_mature	2.383251723	-1.326349242
other_mature	2.677630574	-1.032496311
other_mature	2.308964623	-1.304998216
other_mature	1.629974005	-0.03733574
other_mature	1.81644108	-0.110839385
other_mature	1.9638701	0.127299713
other_mature	1.561152016	-0.004241076
other_mature	1.505122972	-0.062757338
other_mature	1.100210874	-1.060744304
other_mature	1.541257246	0.0198216
other_mature	1.629301961	0.069700493
other_mature	2.035295548	-0.173546148
other_mature	1.380437892	0.082941155
other_mature	1.353784756	0.025769461
other_mature	1.900796245	0.368925519
other_mature	1.812754535	-0.66842111
other_mature	2.227915839	0.673449034
other_mature	1.82214256	0.354797132
other_mature	2.123324708	0.904253743
other_mature	2.251852842	0.700018449
other_mature	3.043054484	0.017242275
other_mature	1.00065739	-1.765996557
other_mature	1.265572891	-0.645982317
other_mature	1.822843265	-0.003238125
other_mature	1.758255971	0.784716177
other_mature	1.753746879	-0.351030076
other_mature	1.880866618	-0.369832456
other_mature	1.14114116	-0.708061909
other_mature	1.524543531	-1.026664874
other_mature	2.166027094	1.471525824
other_mature	1.329930041	0.804390352
other_mature	1.376066999	-1.8677011
other_mature	2.683643083	-1.227582651
other_mature	0.61745805	-3.016890487
other_mature	1.514358681	-0.950435225
other_mature	1.551767483	0.875772838
other_mature	1.23990007	0.347302772
other_mature	0.644278803	1.644492796
other_mature	0.813132971	1.222501846
other_mature	3.215558436	0.350714082
other_mature	2.781369134	-0.139194858
other_mature	2.283995936	0.383439156
other_mature	1.511199899	-2.020711295
other_mature	0.904640906	-0.028184156
other_mature	1.520728922	0.78229686
other_mature	1.629321489	-0.41164836
other_mature	1.982342719	0.343079426
other_mature	1.895441888	0.190691274
other_mature	2.034541451	0.344586623
other_mature	1.782128147	0.325499064
other_mature	1.98664343	0.34797165
other_mature	1.980102837	0.34191844
other_mature	1.880705237	0.408365835
other_mature	1.982342719	0.343079426
other_mature	1.964756193	0.175900011
other_mature	2.047131067	0.189448511
other_mature	1.919589565	0.387226478
other_mature	1.039721596	-1.09963984
other_mature	1.816223653	0.660284545
other_mature	1.2967187	-2.249551876
other_mature	1.377309139	-2.215702048
other_mature	1.95211164	0.51614413
other_mature	1.916516808	0.812851767
other_mature	1.303595056	-0.976939614
other_mature	3.133349959	-0.709142311
other_mature	1.827857413	0.786090675
other_mature	2.985398314	0.771499638
other_mature	2.701406585	0.717822195
other_mature	2.837456372	0.61070057
other_mature	2.698400861	0.368378824
other_mature	2.774109942	0.523584626
other_mature	2.775490354	-0.298466414
other_mature	3.024962101	-0.062273838
other_mature	2.294368635	0.203967601
other_mature	2.907128223	0.179325282
other_mature	2.411807149	-0.25718418
other_mature	2.937822368	0.164925959
other_mature	2.845319063	0.180233653
other_mature	2.19126511	-0.369800804
other_mature	2.767289659	0.015183928
other_mature	3.024962101	-0.062273838
other_mature	2.793209191	0.598901517
other_mature	2.707159206	-0.100804328
other_mature	2.716900493	-0.395498034
other_mature	2.560012836	0.311015915
other_mature	2.713166101	0.041315981
other_mature	2.674322962	-0.161344397
other_mature	3.207813918	0.095357215
other_mature	2.785742344	-0.245919936
other_mature	3.177318363	-0.053270671
other_mature	2.944170663	0.131276428
other_mature	2.456776811	-0.417122379
other_mature	3.035086078	-0.934432378
other_mature	2.508939224	-0.510207953
other_mature	2.470830532	-0.363063482
other_mature	2.673802933	0.455808336
other_mature	2.836304362	0.203368801
other_mature	2.766235102	0.029007439
other_mature	2.608208358	-0.06578525
other_mature	2.654703685	0.380491444
other_mature	2.921421928	0.182074852
other_mature	2.384107684	0.358430594
other_mature	2.399955762	-0.264468115
other_mature	2.472213283	0.241268517
other_mature	2.343529352	0.182313015
other_mature	2.393747132	0.300261935
other_mature	2.76239941	-0.27254023
other_mature	2.674328839	0.59736964
other_mature	2.809040223	-0.225212568
other_mature	2.36544482	0.24507509
other_mature	2.657466909	0.639479846
other_mature	2.570953069	-0.019413889
other_mature	2.276049446	0.107716487
other_mature	2.456143742	-0.073466414
other_mature	2.763998091	0.219575789
other_mature	2.704131277	0.277571177
other_mature	2.795354154	0.168908309
other_mature	2.399955762	-0.264468115
other_mature	2.468405156	0.087542572
other_mature	2.485520213	0.458646344
other_mature	2.694818247	0.73181149
other_mature	2.578446297	0.731685955
other_mature	2.860817961	0.519623197
other_mature	2.650417883	0.189559252
other_mature	2.405461308	0.482505919
other_mature	2.271692622	0.255768446
other_mature	2.519587339	0.10806361
other_mature	2.411206176	0.123529293
other_mature	2.982797006	0.485119445
other_mature	2.269121118	0.010249984
other_mature	2.178880523	0.123732856
other_mature	2.919210803	0.451275296
other_mature	2.962584295	0.689379707
other_mature	3.113890611	0.614498194
other_mature	3.088554333	0.806702172
other_mature	3.028028378	0.564704816
other_mature	2.654505624	0.752122104
other_mature	2.603023706	0.138217535
other_mature	2.793137634	0.91362933
other_mature	3.068801092	0.75266433
other_mature	2.942689084	0.841548751
other_mature	2.727949502	0.740441796
other_mature	3.013499906	0.626832247
other_mature	2.90455543	0.335781177
other_mature	2.754990973	0.632828824
other_mature	2.962584295	0.689379707
other_mature	2.419834512	0.7961486
other_mature	2.761384727	0.607190362
other_mature	2.42275917	0.309592883
other_mature	2.976569853	0.429288498
other_mature	2.52296133	0.810167916
other_mature	2.389162406	-1.226275154
other_mature	3.106527819	1.078022016
other_mature	2.907239589	0.380392783
other_mature	2.85166108	-0.022520038
other_mature	2.781136263	0.304833373
other_mature	2.491274689	-0.34817792
other_mature	2.929398755	0.264199533
other_mature	2.762400004	0.377370977
other_mature	1.679822231	0.143738264
other_mature	1.649685425	-0.43490249
other_mature	1.332301818	-0.668433229
other_mature	1.346774818	-0.750101958
other_mature	2.164345163	-2.426581338
other_mature	0.973909398	-2.642880526
other_mature	1.79060583	-1.777160388
other_mature	2.043164495	-1.893155654
other_mature	1.000102166	0.151891992
other_mature	1.875106473	-0.002750902
other_mature	0.422806517	1.064299716
other_mature	2.717158137	-2.553495838
other_mature	0.651457594	-0.149743356
other_mature	1.454606681	0.519081969
other_mature	1.928676842	1.088596254
other_mature	1.396135665	0.741396516
other_mature	2.472265499	-0.060842728
other_mature	2.306033992	-1.12029465
other_mature	2.500998291	0.693031923
other_mature	2.516685552	0.013408015
other_mature	1.668842913	0.190696342
other_mature	1.68712051	0.118389115
other_mature	2.18569253	0.705754155
other_mature	2.212295888	0.771196614
other_mature	2.044372369	0.779423223
other_mature	1.055786727	-0.218531568
other_mature	1.166513631	-0.297568376
other_mature	1.475857693	0.057695843
other_mature	0.733439382	-1.211846506
other_mature	0.757991763	-0.060673811
other_mature	1.246459344	0.220207077
other_mature	1.278080987	-0.214854017
other_mature	1.11308267	0.148495949
other_mature	1.180990609	-0.173264927
other_mature	1.996338868	0.385229412
other_mature	2.102570717	0.611523294
other_mature	2.272424597	0.561287751
other_mature	2.243487964	0.519366494
other_mature	2.148427099	0.412374698
other_mature	2.1834223	0.520515863
other_mature	1.46700981	-0.433585362
other_mature	1.548148504	-0.32270996
other_mature	1.796045633	0.342358451
other_mature	2.172271906	0.531362947
other_mature	2.762962546	0.436153907
other_mature	2.396015148	0.571569506
other_mature	1.553278404	0.080708263
other_mature	1.987880687	-0.649688917
other_mature	1.617127584	0.77365713
other_mature	1.202592902	0.12693732
other_mature	1.516394155	0.271642531
other_mature	1.497699871	0.251168098
other_mature	0.616655708	-0.425838493
other_mature	0.7563264	-0.200660909
other_mature	0.912129383	-0.109001217
other_mature	0.559081547	-0.316159819
other_mature	1.019686601	-2.279590361
other_mature	1.060751844	0.480286023
other_mature	1.084094828	0.42588489
other_mature	1.106370689	0.452789336
other_mature	1.089936645	0.404303098
other_mature	1.074451535	0.659034585
other_mature	1.193841636	0.525425489
other_mature	1.065431041	0.54177084
other_mature	1.041202161	0.127506492
other_mature	0.999677446	0.223949208
other_mature	1.102701413	0.211920979
other_mature	1.173774	0.085232351
other_mature	2.154053474	0.129062258
other_mature	1.0468714	0.065975671
other_mature	0.627669261	-0.788233267
other_mature	0.44795504	-0.210277209
other_mature	0.44795504	-0.210277209
other_mature	1.513807873	-0.878609453
other_mature	1.157208551	-0.839644684
other_mature	0.762501536	-0.30877138
other_mature	1.42687509	-0.04941576
other_mature	1.453093443	0.397089505
other_mature	1.148678236	0.703131216
other_mature	0.517063426	0.84787057
other_mature	1.434280439	1.579874647
other_mature	1.402044214	1.765736436
other_mature	1.776231079	-0.440283587
other_mature	0.88408216	-1.039847469
other_mature	1.009871311	-0.905703409
other_mature	1.420839723	-0.307853603
other_mature	1.768248774	0.175207658
other_mature	1.803972001	0.019874368
other_mature	1.625105219	1.035917915
other_mature	2.092766415	0.709368612
other_mature	1.927680359	1.277637028
other_mature	1.860560513	-0.069412641
other_mature	1.544861939	-0.444455367
other_mature	1.220067043	-1.635446124
other_mature	1.671123018	-0.546530795
other_mature	0.526609374	-1.573754442
other_mature	0.668382499	-1.229074146
other_mature	2.034220092	-0.305122995
other_mature	1.282526701	-0.820075771
other_mature	2.016704536	-0.161070028
other_mature	1.198508345	-0.052229227
other_mature	1.827691487	0.469576481
other_mature	1.325848697	-0.544559884
other_mature	1.188139003	0.127293277
other_mature	1.350198396	0.134282155
other_mature	1.841293587	0.103898315
other_mature	-0.495616009	0.602939256
other_mature	1.054304383	-0.968751092
other_mature	1.426458019	-0.315540699
other_mature	1.243147393	0.494047403
other_mature	1.062500922	-0.45141534
other_mature	1.484058295	0.162422621
other_mature	2.045769728	1.384331228
other_mature	0.85170749	0.391250902
other_mature	0.690613729	0.34323373
other_mature	1.029142859	0.052478306
other_mature	1.612112464	-0.537148695
other_mature	1.819026965	0.028031314
other_mature	1.445652234	1.090979105
other_mature	1.822404749	0.541012268
other_mature	1.032355148	-0.543199423
other_mature	1.779889027	0.113306976
other_mature	1.779889027	0.113306976
other_mature	1.54589206	0.078463716
other_mature	1.041129732	-1.825327133
other_mature	2.374045842	0.22436409
other_mature	2.320387705	-0.404907595
other_mature	2.519326326	0.242482633
other_mature	1.791510879	0.357962431
other_mature	1.153796356	-0.072204544
other_mature	1.706674526	-0.230235155
other_mature	1.726361498	0.090200092
other_mature	1.728576851	0.064485353
other_mature	2.176177175	-0.823211302
other_mature	2.042380212	-0.810784646
other_mature	2.099885063	-0.6101663
other_mature	1.135343388	0.268356248
other_mature	1.583134902	-1.028434878
other_mature	2.11036153	0.012955576
other_mature	1.753189718	-0.378364914
other_mature	0.618995936	-0.187434339
other_mature	1.674398819	0.227167368
other_mature	1.617124278	0.369105162
other_mature	1.647973703	0.226009712
other_mature	1.676676777	0.332566411
other_mature	0.398347614	-0.830801056
other_mature	3.382142101	-0.902922364
other_mature	0.620368068	-0.03379691
other_mature	0.174838426	1.690920245
other_mature	2.012364427	0.557134464
other_mature	1.993627353	-0.30264248
other_mature	1.292209984	-0.374238164
other_mature	1.327156153	-0.420889902
other_mature	2.287600041	0.626491888
other_mature	1.984371074	-0.049245342
other_mature	1.727868581	-0.363781512
other_mature	1.117834112	-0.749370693
other_mature	1.005495297	-0.655798201
other_mature	1.524767006	-0.269879428
other_mature	1.246524219	-0.355475921
other_mature	1.498165371	-0.315757562
other_mature	1.164962741	-0.546366092
other_mature	1.125099751	-0.282181645
other_mature	1.131581475	-0.851392993
other_mature	1.528617881	-0.238023002
other_mature	1.740890841	-0.105116619
other_mature	1.927814962	0.706374036
other_mature	1.877945879	0.811269494
other_mature	1.682843111	0.335172781
other_mature	1.675685663	0.91561302
other_mature	2.198168973	-0.501262752
other_mature	1.654365018	-1.40605063
other_mature	1.254520684	-0.185812316
other_mature	2.026751177	0.814276222
other_mature	1.780867963	0.578706572
other_mature	2.385704321	-4.839241421
other_mature	1.693376642	-0.342130664
other_mature	1.512561517	-1.266340482
other_mature	1.681771274	-1.631485972
other_mature	2.018894696	-1.340099529
other_mature	1.274862062	-0.018436762
other_mature	0.921780951	0.038087813
other_mature	1.204136167	-0.097822714
other_mature	1.042642631	0.228715993
other_mature	1.812887999	-0.157111273
other_mature	1.79102071	-0.103525703
other_mature	1.758496404	-0.020224942
other_mature	1.020926892	-0.165218681
other_mature	1.80188791	-0.118555034
other_mature	1.790346264	0.011807966
other_mature	2.05205873	0.1954068
other_mature	1.783171673	-0.147434217
other_mature	1.197387535	-0.020741874
other_mature	1.265789256	-0.649162187
other_mature	1.273116079	-1.326860357
other_mature	0.373839297	-0.510989804
other_mature	2.292415007	-4.91674635
other_mature	2.705789364	-4.828781497
other_mature	0.73725791	-7.137385381
other_mature	1.552715294	0.014373536
other_mature	0.156986369	-2.414766574
other_mature	0.720608867	-3.619630355
other_mature	0.560934136	0.74009429
other_mature	2.140588456	0.726120227
other_mature	1.366238642	0.257011389
other_mature	0.825406419	-0.531066088
other_mature	2.60364542	0.364219184
other_mature	2.333650222	0.850015859
other_mature	1.360975688	0.633276101
other_mature	1.709710826	-0.040920616
other_mature	1.443771878	0.602376467
other_mature	1.406418597	0.428007304
other_mature	1.41774043	0.600501761
other_mature	1.253852868	-0.365853482
other_mature	1.125253201	-0.276178779
other_mature	1.765060667	-0.265287125
other_mature	1.784743136	0.077234103
other_mature	1.636699307	-0.233413568
other_mature	2.471952596	0.057967346
other_mature	2.478151098	-0.03194024
other_mature	2.498040811	-0.027311339
other_mature	0.720752575	-1.050150656
other_mature	0.945903437	-1.405131488
other_mature	1.194149506	-0.092300818
other_mature	1.21704748	0.495317214
other_mature	2.592407753	-2.06343486
other_mature	1.955051552	-1.620402007
other_mature	0.742147091	-0.874831201
other_mature	1.046126357	-1.635206396
other_mature	1.527541644	-1.187586174
other_mature	2.362733871	0.06755621
other_mature	2.404294788	0.407697322
other_mature	3.430992296	-0.164465875
other_mature	3.459094204	-0.189537387
other_mature	1.767757962	0.078007493
other_mature	1.895024086	-0.024847757
other_mature	1.463534241	-0.516761149
other_mature	1.471902655	-0.152033294
other_mature	2.05794895	-0.362257577
other_mature	1.392351562	-0.210141082
other_mature	1.232149748	-0.133831182
other_mature	0.663967224	-0.959972681
other_mature	1.083633557	-1.096356761
other_mature	0.535563758	-1.441630535
other_mature	1.908132043	0.341183925
other_mature	1.972136098	-0.257146011
other_mature	1.855709297	-0.437714748
other_mature	1.524194078	-0.093151703
other_mature	1.157704376	0.434465346
other_mature	0.869623109	0.058777809
other_mature	0.63156627	-0.698530255
other_mature	1.317110474	0.610704164
other_mature	2.222149918	-0.007698391
other_mature	2.029622733	-0.313531842
other_mature	2.0176381	-0.219007934
other_mature	2.02352476	-0.473204045
other_mature	1.030182663	0.225832827
other_mature	0.832391227	0.512648519
other_mature	2.222946513	-0.919807666
other_mature	1.270483282	-0.131265418
other_mature	1.522153442	0.835180947
other_mature	1.194970044	0.268243573
other_mature	0.969429126	0.888617777
other_mature	1.31231401	0.807436348
other_mature	1.173823667	0.151894197
other_mature	1.850068617	0.984081195
other_mature	1.318328064	1.07718518
other_mature	1.741631625	1.048705675
other_mature	1.603400091	0.764180565
other_mature	2.196007648	0.98268479
other_mature	0.71599295	0.390331734
other_mature	1.984828073	1.007088089
other_mature	1.794645007	0.924910241
other_mature	1.458126921	1.492259557
other_mature	1.016680145	0.765457968
other_mature	1.063268611	0.732243637
other_mature	1.149770865	0.310625867
other_mature	2.086536446	0.297828982
other_mature	2.092303548	0.895148607
other_mature	2.316421516	0.045391532
other_mature	2.624278573	0.426995513
other_mature	2.233134877	-0.041924833
other_mature	2.265878104	-0.40042251
other_mature	2.484884534	-0.101968688
other_mature	2.321867674	-0.287569847
other_mature	2.720386869	0.185399325
other_mature	1.717356166	1.268636969
other_mature	3.175435186	-0.015187296
other_mature	1.959174213	-0.062305294
other_mature	1.743526197	-0.662853277
other_mature	1.872148299	0.748109359
other_mature	2.034718437	-0.02220353
other_mature	2.014188031	0.199472808
other_mature	2.801591169	-0.473354464
other_mature	2.801591169	-0.473354464
other_mature	1.79113832	0.384872057
other_mature	2.408133096	0.287491924
other_mature	1.867586985	0.11637505
other_mature	2.84050379	0.647699812
other_mature	2.316575821	-0.810617796
other_mature	1.895300625	0.851120677
other_mature	2.150358326	0.132804165
other_mature	2.388639253	0.292443494
other_mature	0.803447094	0.511106049
other_mature	0.539120147	-2.025150471
other_mature	1.742752138	0.057135441
other_mature	2.610157481	-1.17675894
other_mature	2.474235415	-1.174738936
other_mature	1.908364588	-1.225606054
other_mature	2.274283254	-1.288448068
other_mature	1.827940154	-2.630725184
other_mature	2.197202045	-1.362399672
other_mature	2.396896569	-1.068947417
other_mature	1.977599939	-1.508516035
other_mature	2.33025882	-1.32593423
other_mature	2.275442944	0.867612321
other_mature	1.72527519	0.628902203
other_mature	1.459801122	0.060108667
other_mature	1.653714304	0.310174815
other_mature	1.763774195	-0.665970841
other_mature	1.172423014	-0.236572092
other_mature	1.877671658	0.25400728
other_mature	2.040020231	-0.10760774
other_mature	3.04525417	-0.483085628
other_mature	-0.323188735	0.210038342
other_mature	1.98947527	0.309430382
other_mature	2.905354516	-0.867747925
other_mature	3.100999578	0.439136358
other_mature	1.028329917	-0.383865577
other_mature	2.268283152	-0.599182984
other_mature	3.06447924	0.564275198
other_mature	1.365106925	0.851067355
other_mature	3.292358499	-1.370307968
other_mature	2.821907144	-1.684461568
other_mature	1.429297436	0.819990667
other_mature	3.202286321	-1.411396024
other_mature	2.17376054	-0.556511345
other_mature	2.465492085	-0.481607825
other_mature	3.103005649	-0.475075491
other_mature	1.824653163	0.32644874
other_mature	2.820780303	0.543544038
other_mature	2.464218723	0.449990623
other_mature	2.371326182	-0.507069576
other_mature	2.314695378	-0.522817816
other_mature	1.868515523	-1.178178141
other_mature	2.815485078	0.626425779
other_mature	2.05142809	0.448239653
other_mature	2.359812239	0.539178004
other_mature	2.659695842	0.106285372
other_mature	3.251926295	-0.359561697
other_mature	2.856003946	-0.708788541
other_mature	2.07151441	-0.353182232
other_mature	2.108509817	-0.19299119
other_mature	2.187237459	-0.597203299
other_mature	3.024911342	-0.033134029
other_mature	2.230036804	-0.188714586
other_mature	2.006531821	-0.79106093
other_mature	3.057700961	-0.07208389
other_mature	2.59529184	-0.660589526
other_mature	2.794204034	-0.247740093
other_mature	2.616984381	-0.389762183
other_mature	2.095056246	-0.71552305
other_mature	3.135491239	-0.75646555
other_mature	1.721278455	-0.245024589
other_mature	2.723893362	-0.062808887
other_mature	2.698520069	-0.845780743
other_mature	3.223740493	0.259621328
other_mature	2.884640724	-0.137546061
other_mature	2.616551128	-0.613413738
other_mature	1.283357007	-0.478922676
other_mature	3.030343913	-0.111308609
other_mature	1.971956008	0.135261149
other_mature	2.723893362	-0.062808887
other_mature	1.584351417	-0.948769112
other_mature	2.650633402	0.253564628
other_mature	3.272362815	-0.375019051
other_mature	3.205425583	-0.234572652
other_mature	2.863043163	-0.171461332
other_mature	4.170918455	-0.035622235
other_mature	2.678926838	-0.375324472
other_mature	2.585821205	-0.159584826
other_mature	2.496179626	-0.618177953
other_mature	3.24492634	-0.059296037
other_mature	1.299333244	0.520865346
other_mature	1.032472852	-1.482483495
other_mature	0.920324228	-0.735954763
other_mature	0.57814283	-1.642325695
other_mature	1.805954213	-0.686725424
other_mature	1.769449619	0.58011091
other_mature	1.255136576	-0.01503033
other_mature	1.248488036	-0.029746377
other_mature	2.51658746	-0.463738182
other_mature	2.430632582	-0.254392128
other_mature	2.841070825	1.130375492
other_mature	2.046601185	0.460341273
other_mature	1.84112486	-0.048710826
other_mature	2.034536317	0.277976626
other_mature	0.528379146	-0.03415703
other_mature	1.81000531	-1.470319596
other_mature	1.19832619	-2.084077937
other_mature	0.635602505	1.05392662
other_mature	0.242123068	0.564505203
other_mature	2.201196422	1.430058793
other_mature	-0.934724489	-0.6356175
other_mature	1.894784941	1.14614579
other_mature	2.44876032	-0.739040488
other_mature	0.603356556	-1.500444863
other_mature	0.631530437	-1.516956553
other_mature	0.967153121	-1.232561875
other_mature	1.687803303	0.295614586
other_mature	1.113896221	-1.043738287
other_mature	1.870505749	0.184019006
other_mature	1.941271733	0.454127462
other_mature	3.839339782	-0.419393698
other_mature	1.99733148	-1.264343791
other_mature	1.094370559	0.601181343
other_mature	3.093745166	1.29190067
other_mature	2.355742175	-0.047444974
other_mature	3.127478047	1.112871574
other_mature	2.567906327	1.686859874
other_mature	1.85791713	-0.376926061
other_mature	2.683241606	-0.76155786
other_mature	2.631123335	-0.766168701
other_mature	2.291360284	-0.678109449
other_mature	2.227128607	-1.022481098
other_mature	3.091881885	1.339543919
other_mature	2.99188985	0.531193256
other_mature	1.468247746	0.211917708
other_mature	2.771043699	0.929897192
other_mature	1.808710598	0.136420778
other_mature	2.05670006	0.143581601
other_mature	1.538140694	-0.028132626
other_mature	2.06093123	0.461745713
other_mature	1.979868941	0.615630353
other_mature	2.266389052	0.515144682
other_mature	2.029330994	0.311685376
other_mature	1.608697495	0.647576093
other_mature	1.198187898	0.668487775
other_mature	0.46084239	-0.807479564
other_mature	1.52724195	0.180376755
other_mature	1.899897066	0.690847508
other_mature	1.967411464	0.184922783
other_mature	1.813109118	-0.500156654
other_mature	2.337098087	0.43524654
other_mature	2.619274878	-0.222758374
other_mature	1.60064227	0.471000779
other_mature	1.443166117	0.151777161
other_mature	1.512923004	0.053781245
other_mature	1.792165581	0.379837014
other_mature	2.013110163	0.189103251
other_mature	1.718206147	0.410129318
other_mature	2.051668118	0.543044443
other_mature	1.933352264	-0.481556361
other_mature	1.716042575	0.272506643
other_mature	1.928276907	0.649893173
other_mature	2.31652957	0.357130148
other_mature	1.548234882	0.3070601
other_mature	2.348523575	0.539536569
other_mature	1.970111538	0.383821869
other_mature	2.154130257	0.44824486
other_mature	2.189092278	-0.185405814
other_mature	2.231006116	0.395925235
other_mature	2.190377489	0.30269902
other_mature	2.413546946	0.317906835
other_mature	2.101807128	-0.719820308
other_mature	1.882092552	0.134878695
other_mature	2.472825689	-0.101013886
other_mature	1.934058048	0.442728156
other_mature	1.854604025	0.424697262
other_mature	2.139591999	0.642466349
other_mature	1.980095585	0.078750277
other_mature	1.063304872	0.41305294
other_mature	1.681671803	-0.498793849
other_mature	0.754996872	-1.612323421
other_mature	1.738568189	-1.374246355
other_mature	1.137193275	-5.438250667
other_mature	1.74611371	-1.545519844
other_mature	1.620925601	-0.955305383
other_mature	1.5276269	-0.874271688
other_mature	1.998559766	0.487305967
other_mature	1.023072614	-0.002735005
other_mature	1.676561378	0.09595188
other_mature	1.837477489	0.477230649
other_mature	1.245036708	-0.072258395
other_mature	1.662283348	0.274375397
other_mature	1.277255873	-0.289194721
other_mature	1.75073973	0.136158652
other_mature	1.641538672	0.187411409
other_mature	1.773998019	0.277534366
other_mature	2.38841062	0.394428115
other_mature	1.871700018	0.439462029
other_mature	1.714930557	0.068789301
other_mature	1.299864277	-0.163440041
other_mature	1.254733582	-0.01690919
other_mature	1.751197548	0.420736941
other_mature	1.568498673	0.287005391
other_mature	1.83985805	-0.593311743
other_mature	1.923813527	-1.918197917
other_mature	2.589964511	-1.31142357
other_mature	4.378214889	-1.263082944
other_mature	0.597602059	-0.438190823
other_mature	1.733939589	0.366695659
other_mature	1.400219637	0.458747542
other_mature	1.309414324	0.454273492
other_mature	1.535012399	0.707570212
other_mature	1.505179358	0.582891286
other_mature	1.930703511	-0.011308689
other_mature	2.580550978	-1.607683269
other_mature	1.305062594	-1.015834898
other_mature	1.054876852	-0.035037216
other_mature	1.609574525	-0.445295074
other_mature	3.509977006	1.692782992
other_mature	1.687302478	-0.712695139
other_mature	1.518659156	-0.454590726
other_mature	1.212196403	-0.9444625
other_mature	2.629220756	-0.168688468
other_mature	2.623335946	-0.120767943
other_mature	2.507405406	-0.097244116
other_mature	2.611767294	-0.207782258
other_mature	2.414271386	-0.378263344
other_mature	2.423278974	-0.132819483
other_mature	1.922284006	-0.311818945
other_mature	0.75816662	0.283216236
other_mature	2.089414684	-1.003703819
other_mature	0.769304852	-0.779325808
other_mature	0.665223995	-0.452521303
other_mature	2.549995695	0.507292273
other_mature	1.957540961	-0.075804308
other_mature	0.897277432	-0.164831417
other_mature	3.402285925	-1.921498723
other_mature	1.661344314	0.10489289
other_mature	1.701115786	-0.366032326
other_mature	0.228984378	0.822779498
other_mature	1.882012487	0.291569944
other_mature	1.053399723	-0.298752155
other_mature	0.632868021	-1.322904192
other_mature	1.476102454	-1.271957135
other_mature	1.158449389	0.339009469
other_mature	1.934351226	-0.012872221
other_mature	2.238852039	0.657339425
other_mature	2.638171606	1.438464229
other_mature	1.676595887	0.714215991
other_mature	2.601039683	-0.096865586
other_mature	1.886733917	0.609587915
